crashid,year,month,day,crashtype,bus,heavytruck,articulatedtruck,speedlimit,fatalities,rainfall
5199606270103,1996,6,27,Single vehicle,f,,f,110,1,2
1199607270305,1996,7,27,Multiple vehicle,f,,t,110,1,0
2199607270226,1996,7,27,Multiple vehicle,f,,f,100,1,0
1199607270304,1996,7,27,Multiple vehicle,f,,f,70,1,0
3199607270163,1996,7,27,Multiple vehicle,f,,f,100,1,0
6199607270039,1996,7,27,Multiple vehicle,f,,f,110,1,0
1199607270307,1996,7,27,Pedestrian,f,,f,60,1,0
1199607270306,1996,7,27,Pedestrian,f,,f,60,1,0
6199607270038,1996,7,27,Multiple vehicle,f,,f,60,1,0
1199608270349,1996,8,27,Single vehicle,f,,f,60,1,8.8
2199608270259,1996,8,27,Multiple vehicle,f,,f,100,1,8.8
3199609270228,1996,9,27,Single vehicle,f,,f,80,1,8.2
3199609270229,1996,9,27,Multiple vehicle,f,,f,60,1,8.2
1199610270443,1996,10,27,Multiple vehicle,f,,f,70,1,0.8
1199610270444,1996,10,27,Pedestrian,f,,f,70,1,0.8
8199610270012,1996,10,27,Single vehicle,f,,f,-9,1,0.8
3199610270264,1996,10,27,Pedestrian,t,,f,50,1,0.8
1199610270445,1996,10,27,Multiple vehicle,f,,f,70,1,0.8
1199610270442,1996,10,27,Single vehicle,f,,f,80,1,0.8
1199611270489,1996,11,27,Multiple vehicle,f,,f,70,1,0
3199611270299,1996,11,27,Multiple vehicle,f,,f,110,3,0
4199611270146,1996,11,27,Pedestrian,f,,f,60,1,0
3199611270300,1996,11,27,Multiple vehicle,f,,f,70,1,0
8199611270015,1996,11,27,Multiple vehicle,f,,f,-9,2,0
1199612270532,1996,12,27,Single vehicle,f,,f,100,1,0
1199612270534,1996,12,27,Multiple vehicle,f,,f,60,1,0
3199612270335,1996,12,27,Multiple vehicle,f,,f,100,2,0
1199612270533,1996,12,27,Single vehicle,f,,f,110,1,0
4199612270162,1996,12,27,Multiple vehicle,f,,t,110,1,0
5199612270220,1996,12,27,Multiple vehicle,f,,f,80,1,0
2199701270024,1997,1,27,Multiple vehicle,f,,f,80,1,0
1199701270051,1997,1,27,Multiple vehicle,f,,f,60,1,0
4199701270012,1997,1,27,Single vehicle,f,,f,110,1,0
1199702270101,1997,2,27,Pedestrian,f,,f,60,1,0
1199702270100,1997,2,27,Multiple vehicle,f,,f,60,1,0
1199702270102,1997,2,27,Single vehicle,f,,f,60,1,0
5199702270032,1997,2,27,Single vehicle,f,,f,70,1,0
3199702270053,1997,2,27,Multiple vehicle,f,,f,100,1,0
1199703270135,1997,3,27,Pedestrian,f,,t,60,1,0
1199703270137,1997,3,27,Pedestrian,f,,f,60,1,0
2199703270080,1997,3,27,Multiple vehicle,f,,f,100,2,0
1199703270136,1997,3,27,Single vehicle,f,,f,80,1,0
1199704270176,1997,4,27,Single vehicle,f,,f,100,1,0
3199704270102,1997,4,27,Multiple vehicle,f,,f,100,1,0
4199704270036,1997,4,27,Single vehicle,f,,f,110,1,0
2199704270107,1997,4,27,Single vehicle,f,,f,80,1,0
3199705270130,1997,5,27,Single vehicle,f,,f,80,1,4.2
1199705270224,1997,5,27,Single vehicle,f,,f,90,2,4.2
2199705270142,1997,5,27,Single vehicle,f,,t,100,1,4.2
1199706270261,1997,6,27,Multiple vehicle,f,,f,110,1,0
4199706270062,1997,6,27,Single vehicle,f,,f,100,1,0
1199706270260,1997,6,27,Single vehicle,f,,f,70,2,0
2199706270165,1997,6,27,Multiple vehicle,f,,f,100,2,0
1199706270262,1997,6,27,Multiple vehicle,f,,t,100,2,0
4199706270063,1997,6,27,Pedestrian,f,,f,60,1,0
2199707270201,1997,7,27,Pedestrian,f,,f,60,1,0
1199707270306,1997,7,27,Multiple vehicle,f,,f,70,1,0
2199708270221,1997,8,27,Multiple vehicle,f,,f,60,1,0
4199708270081,1997,8,27,Single vehicle,f,,f,60,1,0
3199708270208,1997,8,27,Single vehicle,f,,t,100,1,0
3199708270207,1997,8,27,Pedestrian,f,,f,60,1,0
1199708270352,1997,8,27,Multiple vehicle,f,,f,100,1,0
3199708270209,1997,8,27,Multiple vehicle,f,,t,100,1,0
1199709270383,1997,9,27,Pedestrian,f,,f,60,1,0
5199709270134,1997,9,27,Pedestrian,f,,f,110,1,0
5199709270133,1997,9,27,Pedestrian,f,,f,70,1,0
5199709270135,1997,9,27,Single vehicle,f,,f,110,1,0
1199709270384,1997,9,27,Single vehicle,f,,f,60,1,0
2199709270251,1997,9,27,Single vehicle,f,,f,100,1,0
2199710270275,1997,10,27,Pedestrian,f,,f,100,1,0
3199710270263,1997,10,27,Single vehicle,f,,f,60,1,0
4199710270099,1997,10,27,Multiple vehicle,f,,t,110,4,0
1199710270424,1997,10,27,Multiple vehicle,f,,f,60,1,0
2199711270306,1997,11,27,Multiple vehicle,f,,t,80,1,0
5199711270171,1997,11,27,Pedestrian,f,,f,70,1,0
1199711270479,1997,11,27,Pedestrian,f,,f,80,1,0
2199711270307,1997,11,27,Multiple vehicle,f,,f,100,1,0
5199711270170,1997,11,27,Single vehicle,f,,f,110,1,0
1199711270481,1997,11,27,Multiple vehicle,f,,f,80,1,0
1199711270480,1997,11,27,Multiple vehicle,f,,t,110,2,0
1199712270521,1997,12,27,Pedestrian,f,,f,60,1,0
4199712270121,1997,12,27,Single vehicle,f,,f,100,1,0
8199712270016,1997,12,27,Single vehicle,f,,f,-9,1,0
1199712270520,1997,12,27,Single vehicle,f,,f,100,2,0
2199801270021,1998,1,27,Multiple vehicle,f,,f,100,1,58.6
1199801270033,1998,1,27,Multiple vehicle,f,,f,110,1,58.6
1199801270031,1998,1,27,Single vehicle,f,,f,100,1,58.6
2199801270020,1998,1,27,Pedestrian,f,,f,60,1,58.6
6199801270004,1998,1,27,Single vehicle,f,,f,100,1,58.6
1199801270034,1998,1,27,Multiple vehicle,f,,f,70,1,58.6
1199801270032,1998,1,27,Multiple vehicle,f,,t,70,1,58.6
5199802270027,1998,2,27,Single vehicle,f,,f,80,1,5.8
2199802270050,1998,2,27,Pedestrian,f,,f,60,1,5.8
1199803270115,1998,3,27,Multiple vehicle,f,,f,60,1,0
3199803270049,1998,3,27,Pedestrian,f,,f,40,1,0
5199804270058,1998,4,27,Single vehicle,f,,f,60,1,10
2199804270112,1998,4,27,Multiple vehicle,f,,f,100,1,10
1199804270160,1998,4,27,Single vehicle,f,,f,60,1,10
2199804270111,1998,4,27,Multiple vehicle,f,,f,60,1,10
5199804270057,1998,4,27,Single vehicle,f,,f,100,1,10
1199804270159,1998,4,27,Multiple vehicle,f,,t,100,2,10
3199804270068,1998,4,27,Multiple vehicle,t,,f,100,1,10
5199804270059,1998,4,27,Multiple vehicle,f,,f,80,1,10
1199804270161,1998,4,27,Multiple vehicle,f,,f,80,1,10
1199804270162,1998,4,27,Pedestrian,f,,f,60,1,10
2199805270139,1998,5,27,Multiple vehicle,f,,f,70,1,0
1199805270209,1998,5,27,Multiple vehicle,f,,f,80,1,0
5199805270076,1998,5,27,Single vehicle,f,,f,110,1,0
4199806270083,1998,6,27,Pedestrian,f,,f,60,1,0
4199806270082,1998,6,27,Multiple vehicle,f,,f,110,1,0
4199807270093,1998,7,27,Single vehicle,f,,t,60,1,0
5199807270108,1998,7,27,Multiple vehicle,f,,f,80,1,0
3199807270134,1998,7,27,Multiple vehicle,f,,f,110,1,0
3199807270133,1998,7,27,Pedestrian,f,,f,60,1,0
1199807270291,1998,7,27,Single vehicle,f,,f,80,1,0
2199807270197,1998,7,27,Single vehicle,f,,f,60,1,0
2199808270212,1998,8,27,Pedestrian,f,,f,100,1,0
3199808270159,1998,8,27,Pedestrian,f,,f,100,1,0
1199808270334,1998,8,27,Pedestrian,f,,f,80,1,0
7199808270043,1998,8,27,Single vehicle,f,,f,80,1,0
1199808270333,1998,8,27,Single vehicle,f,,f,100,1,0
2199808270213,1998,8,27,Single vehicle,f,,f,110,1,0
7199809270050,1998,9,27,Single vehicle,f,,f,900,1,0
5199809270143,1998,9,27,Multiple vehicle,f,,f,90,2,0
2199809270248,1998,9,27,Single vehicle,f,,f,60,1,0
2199809270249,1998,9,27,Multiple vehicle,f,,f,80,2,0
4199809270114,1998,9,27,Multiple vehicle,f,,f,100,1,0
2199810270278,1998,10,27,Multiple vehicle,f,,f,100,2,1.6
2199810270277,1998,10,27,Multiple vehicle,f,,f,60,1,1.6
3199810270199,1998,10,27,Multiple vehicle,f,,f,60,1,1.6
1199810270406,1998,10,27,Multiple vehicle,f,,f,60,1,1.6
2199810270276,1998,10,27,Multiple vehicle,f,,f,60,1,1.6
1199810270405,1998,10,27,Single vehicle,f,,f,100,1,1.6
4199810270130,1998,10,27,Multiple vehicle,f,,f,70,1,1.6
4199811270140,1998,11,27,Pedestrian,f,,f,60,1,0
5199811270179,1998,11,27,Multiple vehicle,f,,t,80,1,0
1199811270438,1998,11,27,Single vehicle,f,,f,110,1,0
3199811270227,1998,11,27,Single vehicle,f,,f,100,1,0
2199811270317,1998,11,27,Multiple vehicle,f,,f,80,1,0
1199812270480,1998,12,27,Single vehicle,f,,f,90,1,25
1199812270481,1998,12,27,Multiple vehicle,f,,f,100,1,25
1199812270483,1998,12,27,Multiple vehicle,f,,f,110,1,25
1199812270484,1998,12,27,Single vehicle,f,,f,100,1,25
4199812270151,1998,12,27,Single vehicle,f,,f,60,1,25
6199812270046,1998,12,27,Single vehicle,f,,f,100,1,25
1199812270482,1998,12,27,Single vehicle,f,,f,60,1,25
5199901270011,1999,1,27,Multiple vehicle,f,,t,90,1,0
2199901270021,1999,1,27,Pedestrian,f,,t,60,1,0
3199901270016,1999,1,27,Multiple vehicle,f,,f,60,1,0
5199902270028,1999,2,27,Multiple vehicle,f,,t,100,2,0
1199902270083,1999,2,27,Multiple vehicle,f,,f,80,2,0
2199902270053,1999,2,27,Single vehicle,f,,f,60,1,0
6199902270009,1999,2,27,Single vehicle,f,,f,70,1,0
2199903270083,1999,3,27,Single vehicle,f,,f,100,1,0
1199903270129,1999,3,27,Pedestrian,f,,t,80,1,0
5199903270044,1999,3,27,Single vehicle,f,,f,110,1,0
3199903270057,1999,3,27,Multiple vehicle,f,,f,80,1,0
5199903270043,1999,3,27,Multiple vehicle,f,,f,90,1,0
1199903270131,1999,3,27,Single vehicle,f,,f,100,1,0
1199903270130,1999,3,27,Multiple vehicle,f,,f,110,1,0
3199903270056,1999,3,27,Multiple vehicle,f,,f,70,1,0
1199904270174,1999,4,27,Single vehicle,f,,t,70,1,2
6199904270016,1999,4,27,Single vehicle,f,,f,60,1,2
6199904270017,1999,4,27,Single vehicle,f,,f,70,1,2
2199904270116,1999,4,27,Multiple vehicle,f,,f,60,2,2
1199904270175,1999,4,27,Pedestrian,f,,f,80,1,2
1199905270225,1999,5,27,Multiple vehicle,f,,f,70,1,4.8
5199905270070,1999,5,27,Multiple vehicle,f,,t,110,1,4.8
4199905270063,1999,5,27,Pedestrian,f,,t,60,1,4.8
1199905270227,1999,5,27,Multiple vehicle,f,,f,60,1,4.8
1199905270226,1999,5,27,Single vehicle,f,,f,60,1,4.8
2199906270171,1999,6,27,Single vehicle,f,,f,60,1,0
2199906270170,1999,6,27,Multiple vehicle,f,,f,100,1,0
5199906270090,1999,6,27,Single vehicle,f,,f,80,1,0
7199906270018,1999,6,27,Single vehicle,f,,f,60,1,0
4199906270074,1999,6,27,Multiple vehicle,f,,f,80,1,0
5199906270089,1999,6,27,Multiple vehicle,f,,f,70,1,0
1199907270299,1999,7,27,Multiple vehicle,f,,f,60,1,0
1199907270300,1999,7,27,Single vehicle,f,,f,60,1,0
5199907270101,1999,7,27,Multiple vehicle,f,,f,80,2,0
3199907270140,1999,7,27,Multiple vehicle,f,,t,60,1,0
5199909270141,1999,9,27,Multiple vehicle,f,,f,110,1,0
7199909270036,1999,9,27,Multiple vehicle,f,,f,80,1,0
2199909270249,1999,9,27,Single vehicle,f,,f,60,1,0
1199909270380,1999,9,27,Single vehicle,f,,f,100,1,0
2199909270250,1999,9,27,Multiple vehicle,f,,t,100,1,0
5199910270154,1999,10,27,Multiple vehicle,f,,t,110,1,1.4
3199910270215,1999,10,27,Single vehicle,f,,f,70,1,1.4
1199910270416,1999,10,27,Multiple vehicle,f,,f,80,2,1.4
4199911270121,1999,11,27,Single vehicle,f,,f,110,1,0
1199911270462,1999,11,27,Multiple vehicle,f,,f,60,1,0
8199911270014,1999,11,27,Single vehicle,f,,f,-9,1,0
4199911270120,1999,11,27,Single vehicle,f,,f,70,2,0
2200002270052,2000,2,27,Multiple vehicle,f,,f,60,1,0
5200002270026,2000,2,27,Single vehicle,f,,f,110,1,0
2200002270053,2000,2,27,Single vehicle,f,,f,80,1,0
6200002270009,2000,2,27,Single vehicle,f,,f,100,1,0
1200002270084,2000,2,27,Single vehicle,f,,f,60,1,0
1200003270121,2000,3,27,Single vehicle,f,,f,90,1,0
1200003270122,2000,3,27,Single vehicle,f,,f,100,1,0
1200004270174,2000,4,27,Multiple vehicle,f,,t,100,1,0
1200004270173,2000,4,27,Multiple vehicle,f,,t,110,1,0
6200004270014,2000,4,27,Multiple vehicle,f,,f,100,2,0
2200004270128,2000,4,27,Multiple vehicle,f,,f,100,1,0
3200004270089,2000,4,27,Single vehicle,f,,f,100,1,0
1200004270175,2000,4,27,Multiple vehicle,f,,f,100,3,0
2200005270158,2000,5,27,Single vehicle,f,,f,90,1,7
1200005270226,2000,5,27,Single vehicle,f,,f,70,1,7
3200005270113,2000,5,27,Multiple vehicle,f,,f,60,1,7
4200005270059,2000,5,27,Single vehicle,f,,f,100,1,7
3200005270114,2000,5,27,Single vehicle,f,,f,60,1,7
2200005270156,2000,5,27,Single vehicle,f,,f,100,1,7
2200005270157,2000,5,27,Multiple vehicle,f,,f,60,1,7
2200006270191,2000,6,27,Multiple vehicle,f,,t,100,1,0
1200006270269,2000,6,27,Multiple vehicle,f,,f,60,1,0
2200006270189,2000,6,27,Pedestrian,f,,f,70,1,0
2200006270190,2000,6,27,Multiple vehicle,f,,t,100,1,0
5200007270098,2000,7,27,Pedestrian,f,,t,110,1,6.4
1200008270350,2000,8,27,Pedestrian,f,,f,60,1,0
2200008270246,2000,8,27,Multiple vehicle,f,,f,100,3,0
4200008270096,2000,8,27,Multiple vehicle,f,,f,100,1,0
8200008270007,2000,8,27,Pedestrian,f,,f,-9,1,0
3200008270191,2000,8,27,Multiple vehicle,f,,f,80,1,0
1200009270394,2000,9,27,Pedestrian,f,,f,60,1,6.4
1200010270429,2000,10,27,Single vehicle,f,,f,80,1,0.6
1200010270430,2000,10,27,Multiple vehicle,f,,t,100,1,0.6
2200010270303,2000,10,27,Pedestrian,f,,f,-9,1,0.6
1200010270431,2000,10,27,Single vehicle,f,,f,60,1,0.6
3200011270251,2000,11,27,Multiple vehicle,f,,f,60,1,0
2200011270343,2000,11,27,Multiple vehicle,f,,f,80,2,0
1200011270476,2000,11,27,Multiple vehicle,f,,t,60,2,0
2200011270342,2000,11,27,Multiple vehicle,f,,t,80,1,0
1200012270535,2000,12,27,Multiple vehicle,f,,f,100,1,0
1200012270536,2000,12,27,Single vehicle,f,,f,60,1,0
5200012270183,2000,12,27,Single vehicle,f,,f,80,1,0
1200012270537,2000,12,27,Multiple vehicle,f,,f,100,2,0
2200012270370,2000,12,27,Single vehicle,f,,t,100,1,0
3200101270018,2001,1,27,Single vehicle,f,,f,100,1,0
1200101270025,2001,1,27,Pedestrian,f,,f,70,1,0
2200101270032,2001,1,27,Single vehicle,f,,f,100,1,0
1200101270026,2001,1,27,Multiple vehicle,f,,f,100,5,0
1200101270027,2001,1,27,Multiple vehicle,f,,f,80,1,0
1200101270028,2001,1,27,Single vehicle,f,,f,60,1,0
5200101270011,2001,1,27,Multiple vehicle,f,,f,70,1,0
3200102270038,2001,2,27,Single vehicle,f,,f,50,1,0
2200102270062,2001,2,27,Multiple vehicle,f,,f,100,1,0
2200102270064,2001,2,27,Multiple vehicle,f,,f,100,1,0
3200102270039,2001,2,27,Multiple vehicle,f,,f,100,2,0
1200102270064,2001,2,27,Pedestrian,f,,f,100,1,0
1200102270063,2001,2,27,Single vehicle,f,,f,100,1,0
5200102270023,2001,2,27,Single vehicle,f,,f,110,1,0
1200102270065,2001,2,27,Single vehicle,f,,f,70,1,0
2200102270063,2001,2,27,Multiple vehicle,f,,f,60,1,0
1200102270062,2001,2,27,Multiple vehicle,t,,f,60,1,0
4200103270029,2001,3,27,Single vehicle,f,,f,60,1,0
1200103270101,2001,3,27,Multiple vehicle,f,,f,80,1,0
1200104270139,2001,4,27,Pedestrian,f,,f,60,1,0
3200104270078,2001,4,27,Multiple vehicle,f,,f,100,1,0
2200104270121,2001,4,27,Multiple vehicle,f,,f,100,1,0
4200104270039,2001,4,27,Single vehicle,f,,f,60,1,0
5200105270067,2001,5,27,Multiple vehicle,f,,f,110,1,0
3200105270102,2001,5,27,Single vehicle,f,,f,100,1,0
1200105270193,2001,5,27,Pedestrian,f,,f,60,1,0
6200106270034,2001,6,27,Multiple vehicle,f,,f,100,1,0
1200106270225,2001,6,27,Single vehicle,f,,f,100,1,0
2200106270188,2001,6,27,Multiple vehicle,f,,f,60,1,0
1200107270267,2001,7,27,Single vehicle,f,,t,100,1,0.2
4200107270073,2001,7,27,Single vehicle,f,,f,110,1,0.2
5200107270090,2001,7,27,Single vehicle,f,,f,60,1,0.2
1200107270266,2001,7,27,Multiple vehicle,f,,f,100,1,0.2
2200107270219,2001,7,27,Multiple vehicle,f,,f,80,1,0.2
5200108270103,2001,8,27,Multiple vehicle,f,,f,110,1,5
2200108270253,2001,8,27,Pedestrian,f,,t,60,1,5
1200108270316,2001,8,27,Multiple vehicle,f,,f,80,1,5
1200108270315,2001,8,27,Single vehicle,f,,f,60,1,5
2200109270284,2001,9,27,Single vehicle,f,,f,100,1,0
5200109270115,2001,9,27,Single vehicle,f,,f,110,1,0
3200109270214,2001,9,27,Single vehicle,f,,t,110,1,0
1200109270349,2001,9,27,Multiple vehicle,f,,f,60,1,0
3200109270215,2001,9,27,Single vehicle,f,,f,70,1,0
2200109270283,2001,9,27,Pedestrian,f,,f,-9,1,0
8200109270012,2001,9,27,Pedestrian,f,,f,-9,1,0
2200109270285,2001,9,27,Single vehicle,f,,f,80,1,0
1200110270388,2001,10,27,Multiple vehicle,f,,f,70,1,4.2
2200110270331,2001,10,27,Single vehicle,f,,f,100,1,4.2
2200110270329,2001,10,27,Multiple vehicle,f,,f,-9,1,4.2
3200110270244,2001,10,27,Single vehicle,f,,f,60,1,4.2
1200110270389,2001,10,27,Multiple vehicle,f,,f,100,1,4.2
5200110270129,2001,10,27,Multiple vehicle,f,,f,110,1,4.2
3200110270243,2001,10,27,Pedestrian,f,,f,100,1,4.2
4200110270114,2001,10,27,Single vehicle,f,,f,110,1,4.2
2200110270330,2001,10,27,Single vehicle,f,,f,100,1,4.2
3200111270271,2001,11,27,Pedestrian,f,,t,80,1,2
4200111270125,2001,11,27,Single vehicle,f,,t,100,1,2
1200111270434,2001,11,27,Multiple vehicle,f,,f,60,1,2
2200111270370,2001,11,27,Single vehicle,f,,f,100,1,2
4200112270136,2001,12,27,Single vehicle,f,,f,110,1,11
3200112270295,2001,12,27,Single vehicle,f,,f,100,1,11
1200112270481,2001,12,27,Multiple vehicle,f,,f,60,1,11
4200201270013,2002,1,27,Pedestrian,f,f,f,60,1,1.8
3200201270019,2002,1,27,Single vehicle,f,f,f,100,1,1.8
1200201270030,2002,1,27,Pedestrian,f,f,f,60,1,1.8
1200201270029,2002,1,27,Pedestrian,f,f,f,60,1,1.8
2200201270026,2002,1,27,Single vehicle,f,,f,100,1,1.8
4200202270023,2002,2,27,Single vehicle,f,f,f,80,1,0.4
1200202270072,2002,2,27,Single vehicle,f,f,f,100,1,0.4
1200202270073,2002,2,27,Pedestrian,f,f,f,60,1,0.4
1200203270113,2002,3,27,Multiple vehicle,f,f,f,100,1,9.2
5200203270039,2002,3,27,Single vehicle,f,,f,110,1,9.2
1200203270114,2002,3,27,Multiple vehicle,f,f,f,100,1,9.2
2200203270095,2002,3,27,Multiple vehicle,f,,f,70,2,9.2
5200204270051,2002,4,27,Single vehicle,f,,f,80,1,0.2
2200204270127,2002,4,27,Multiple vehicle,f,,f,80,2,0.2
3200204270082,2002,4,27,Single vehicle,f,f,f,100,1,0.2
1200205270200,2002,5,27,Multiple vehicle,f,f,f,60,1,0
3200206270126,2002,6,27,Pedestrian,f,f,f,50,1,0
3200206270125,2002,6,27,Multiple vehicle,f,t,t,100,1,0
1200206270246,2002,6,27,Multiple vehicle,f,f,f,60,1,0
1200208270336,2002,8,27,Single vehicle,f,f,f,50,1,0
2200208270249,2002,8,27,Multiple vehicle,f,,f,80,1,0
7200209270027,2002,9,27,Single vehicle,f,f,f,900,2,0
3200209270206,2002,9,27,Single vehicle,f,f,f,100,3,0
2200209270271,2002,9,27,Single vehicle,f,,f,80,1,0
3200209270207,2002,9,27,Single vehicle,f,f,f,100,1,0
3200210270235,2002,10,27,Single vehicle,f,f,f,100,1,0.4
1200210270415,2002,10,27,Multiple vehicle,f,f,f,100,1,0.4
2200210270296,2002,10,27,Single vehicle,f,,f,100,1,0.4
1200210270416,2002,10,27,Multiple vehicle,f,f,t,110,1,0.4
1200211270449,2002,11,27,Pedestrian,f,t,f,50,1,9
1200211270450,2002,11,27,Single vehicle,f,f,t,110,1,9
3200211270261,2002,11,27,Pedestrian,f,f,t,90,1,9
5200211270149,2002,11,27,Multiple vehicle,f,,f,60,1,9
2200212270354,2002,12,27,Single vehicle,f,,f,100,1,0
4200212270134,2002,12,27,Single vehicle,f,f,f,100,1,0
1200212270495,2002,12,27,Single vehicle,f,f,f,100,1,0
2200212270353,2002,12,27,Multiple vehicle,f,,f,100,3,0
3200212270283,2002,12,27,Single vehicle,f,f,f,40,1,0
2200212270352,2002,12,27,Multiple vehicle,f,,f,100,2,0
2200301270017,2003,1,27,Single vehicle,f,f,f,100,1,0.6
1200301270034,2003,1,27,Multiple vehicle,f,f,f,90,1,0.6
2200301270016,2003,1,27,Multiple vehicle,f,f,f,80,1,0.6
4200302270023,2003,2,27,Pedestrian,f,f,f,110,1,0
2200302270048,2003,2,27,Multiple vehicle,f,f,f,80,1,0
1200302270070,2003,2,27,Single vehicle,f,f,f,50,1,0
4200302270024,2003,2,27,Single vehicle,f,f,f,100,1,0
1200302270071,2003,2,27,Single vehicle,f,f,f,100,1,0
1200302270072,2003,2,27,Multiple vehicle,f,f,t,80,1,0
2200302270049,2003,2,27,Pedestrian,f,f,f,50,1,0
2200302270047,2003,2,27,Multiple vehicle,f,f,t,100,1,0
4200303270038,2003,3,27,Single vehicle,f,f,f,110,3,0
1200303270109,2003,3,27,Multiple vehicle,f,f,t,80,1,0
3200304270083,2003,4,27,Single vehicle,f,f,f,100,1,0
1200304270156,2003,4,27,Single vehicle,f,f,f,100,1,0
5200304270060,2003,4,27,Single vehicle,f,,f,110,1,0
1200304270158,2003,4,27,Multiple vehicle,f,f,f,80,1,0
5200304270061,2003,4,27,Multiple vehicle,f,,f,60,1,0
2200304270105,2003,4,27,Pedestrian,f,f,f,60,1,0
1200304270157,2003,4,27,Multiple vehicle,f,f,f,100,1,0
3200304270084,2003,4,27,Multiple vehicle,f,f,f,100,1,0
3200305270108,2003,5,27,Multiple vehicle,f,f,t,80,1,0
3200305270107,2003,5,27,Multiple vehicle,f,f,f,60,1,0
6200305270016,2003,5,27,Single vehicle,f,,f,100,1,0
2200305270132,2003,5,27,Multiple vehicle,f,f,t,100,1,0
1200305270194,2003,5,27,Single vehicle,f,f,f,110,1,0
3200306270141,2003,6,27,Single vehicle,f,f,f,60,1,0.2
3200306270140,2003,6,27,Multiple vehicle,f,t,f,60,1,0.2
1200306270226,2003,6,27,Multiple vehicle,f,f,f,100,1,0.2
2200306270157,2003,6,27,Single vehicle,f,f,f,70,1,0.2
3200307270161,2003,7,27,Single vehicle,f,f,f,80,1,0.4
3200307270162,2003,7,27,Single vehicle,f,f,f,100,1,0.4
2200307270182,2003,7,27,Multiple vehicle,f,f,t,100,1,0.4
1200307270259,2003,7,27,Pedestrian,f,f,f,60,1,0.4
1200308270302,2003,8,27,Multiple vehicle,f,f,f,110,1,1.2
3200308270183,2003,8,27,Single vehicle,f,f,f,80,1,1.2
3200308270185,2003,8,27,Pedestrian,f,f,t,100,1,1.2
3200308270184,2003,8,27,Multiple vehicle,f,f,f,60,1,1.2
1200309270333,2003,9,27,Pedestrian,t,f,f,50,1,6.6
3200309270211,2003,9,27,Multiple vehicle,f,f,f,60,1,6.6
1200310270382,2003,10,27,Pedestrian,f,f,f,80,1,0
3200310270232,2003,10,27,Pedestrian,f,f,f,60,1,0
1200311270430,2003,11,27,Pedestrian,f,t,f,60,1,0
2200311270264,2003,11,27,Multiple vehicle,f,f,f,70,1,0
1200311270429,2003,11,27,Pedestrian,f,t,f,50,1,0
1200312270477,2003,12,27,Multiple vehicle,f,f,t,100,1,0
2200312270293,2003,12,27,Multiple vehicle,f,f,f,100,1,0
1200312270476,2003,12,27,Multiple vehicle,f,f,f,90,1,0
6200312270038,2003,12,27,Multiple vehicle,f,,f,100,1,0
1200312270478,2003,12,27,Single vehicle,f,f,f,100,1,0
3200401270022,2004,1,27,Single vehicle,f,f,t,80,1,0
2200401270026,2004,1,27,Single vehicle,f,f,f,100,1,0
1200402270081,2004,2,27,Multiple vehicle,f,t,f,100,2,0
1200402270079,2004,2,27,Multiple vehicle,f,f,f,100,1,0
1200402270080,2004,2,27,Single vehicle,f,f,f,50,1,0
1200403270122,2004,3,27,Multiple vehicle,f,f,f,50,1,0
1200403270121,2004,3,27,Pedestrian,f,f,f,100,1,0
2200403270074,2004,3,27,Multiple vehicle,f,t,f,80,1,0
4200403270029,2004,3,27,Multiple vehicle,f,f,f,100,1,0
5200404270053,2004,4,27,Pedestrian,f,f,f,60,1,2
1200404270155,2004,4,27,Multiple vehicle,f,f,f,70,1,2
3200405270111,2004,5,27,Multiple vehicle,f,t,f,60,1,5.2
2200405270146,2004,5,27,Multiple vehicle,f,f,f,60,1,5.2
2200406270174,2004,6,27,Single vehicle,f,f,f,100,1,0.2
4200406270061,2004,6,27,Single vehicle,f,f,f,60,1,0.2
1200406270227,2004,6,27,Single vehicle,f,f,f,60,1,0.2
3200406270133,2004,6,27,Single vehicle,f,f,f,60,1,0.2
3200407270156,2004,7,27,Multiple vehicle,f,t,f,80,1,0.6
5200407270090,2004,7,27,Multiple vehicle,f,f,f,80,1,0.6
2200407270195,2004,7,27,Multiple vehicle,f,t,f,100,1,0.6
4200407270079,2004,7,27,Multiple vehicle,f,f,f,100,1,0.6
1200407270260,2004,7,27,Single vehicle,f,f,f,100,1,0.6
3200408270183,2004,8,27,Pedestrian,f,f,f,60,1,1
5200408270108,2004,8,27,Single vehicle,f,f,f,-9,1,1
2200408270216,2004,8,27,Single vehicle,f,f,f,60,1,1
1200408270298,2004,8,27,Multiple vehicle,f,f,f,100,1,1
7200410270028,2004,10,27,Single vehicle,f,f,f,80,1,15
1200410270368,2004,10,27,Single vehicle,f,f,f,110,1,15
5200411270144,2004,11,27,Pedestrian,f,f,f,80,1,0
3200411270260,2004,11,27,Single vehicle,f,f,f,100,1,0
2200411270288,2004,11,27,Single vehicle,f,f,f,60,1,0
5200411270145,2004,11,27,Single vehicle,f,f,f,70,1,0
3200411270261,2004,11,27,Multiple vehicle,f,f,f,60,1,0
5200411270143,2004,11,27,Multiple vehicle,f,f,f,110,1,0
2200411270289,2004,11,27,Multiple vehicle,f,f,f,100,1,0
1200411270415,2004,11,27,Single vehicle,f,f,f,110,1,0
3200411270259,2004,11,27,Single vehicle,f,f,f,100,1,0
6200411270049,2004,11,27,Multiple vehicle,f,f,f,70,2,0
5200412270161,2004,12,27,Single vehicle,f,f,f,-9,1,0
